103.84897,1.0,1.0,924e4dc4-dc96-4b4f-88b3-cb372a22c321,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.65,1.15,1.0,0.85,2021-01-05 22:03:33.313502
310.30246,1.0,1.0,69c2c7b1-ea0c-4872-9101-6a6ef6e72428,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.9,1.15,1.0,0.85,2021-01-05 22:03:35.575940
94.634636,1.0,1.0,155f5a6a-7058-4751-871d-94811e8c26e4,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.55,1.15,1.0,0.85,2021-01-05 22:04:07.534020
208.73167,1.0,1.0,bed7a9d1-b725-4353-9287-d0c3b2f23eb0,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.8,1.15,1.0,0.85,2021-01-05 22:04:31.875040
89.66343,1.0,1.0,9d8229b4-5c12-4f5a-b21c-30fceca95702,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.5,1.15,1.0,0.85,2021-01-05 22:04:53.846890
457.24744,1.0,1.0,be4746c0-a443-4032-9587-08d2ae68320a,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.95,1.15,1.0,0.85,2021-01-05 22:05:00.273592
91.827255,1.0,1.0,9d49955d-6ff0-439d-af9c-2fdb0b200a99,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.6,1.15,1.0,0.85,2021-01-05 22:05:00.848746
130.17847,1.0,1.0,1bc70862-c31d-4379-b16c-42081b306691,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.7,1.15,1.0,0.85,2021-01-05 22:05:37.108850
131.68874,1.0,1.0,b5e72c3b-f8ef-43c1-9a1b-be3981383793,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.75,1.15,1.0,0.85,2021-01-05 22:07:02.899071
230.16019,1.0,1.0,0f2079c1-8d2f-4e09-9b8e-f60e53dde86f,logs/smile_adam_alpha.csv,193012823,Smile,700-500-300-250,0.001,10000,1.5,128,0.85,1.15,1.0,0.85,2021-01-05 22:07:12.203562
